codigo_estacion,codigo_parada,nombre_parada,linea,direccion_parada,cp_parada,distrito_parada
182,243,HERMANOS GARCÍA NOBLEJAS-JULIAN CAMARILLO,48,Calle de los Hermanos García Noblejas 35,28037,20
182,243,HERMANOS GARCÍA NOBLEJAS-JULIAN CAMARILLO,70,Calle de los Hermanos García Noblejas 35,28037,20
187,72,Pº RECOLETOS-PZA.DE CIBELES,5,Paseo de Recoletos 2,28001,4
187,72,Pº RECOLETOS-PZA.DE CIBELES,14,Paseo de Recoletos 2,28001,4
187,72,Pº RECOLETOS-PZA.DE CIBELES,27,Paseo de Recoletos 2,28001,4
187,72,Pº RECOLETOS-PZA.DE CIBELES,37,Paseo de Recoletos 2,28001,4
187,72,Pº RECOLETOS-PZA.DE CIBELES,45,Paseo de Recoletos 2,28001,4
187,72,Pº RECOLETOS-PZA.DE CIBELES,53,Paseo de Recoletos 2,28001,4
187,72,Pº RECOLETOS-PZA.DE CIBELES,150,Paseo de Recoletos 2,28001,4
187,72,Pº RECOLETOS-PZA.DE CIBELES,C03,Paseo de Recoletos 2,28001,4
187,72,Pº RECOLETOS-PZA.DE CIBELES,N1,Paseo de Recoletos 2,28001,4
187,72,Pº RECOLETOS-PZA.DE CIBELES,N22,Paseo de Recoletos 2,28001,4
187,72,Pº RECOLETOS-PZA.DE CIBELES,N24,Paseo de Recoletos 2,28001,4
187,72,Pº RECOLETOS-PZA.DE CIBELES,N25,Paseo de Recoletos 2,28001,4
187,72,Pº RECOLETOS-PZA.DE CIBELES,N26,Paseo de Recoletos 2,28001,4
187,72,Pº RECOLETOS-PZA.DE CIBELES,N4,Paseo de Recoletos 2,28001,4
189,66,Pº CASTELLANA-PZA. COLON,5,Paseo de la Castellana 2,28046,4
189,66,Pº CASTELLANA-PZA. COLON,14,Paseo de la Castellana 2,28046,4
189,66,Pº CASTELLANA-PZA. COLON,27,Paseo de la Castellana 2,28046,4
189,66,Pº CASTELLANA-PZA. COLON,45,Paseo de la Castellana 2,28046,4
189,66,Pº CASTELLANA-PZA. COLON,150,Paseo de la Castellana 2,28046,4
189,66,Pº CASTELLANA-PZA. COLON,N1,Paseo de la Castellana 2,28046,4
189,66,Pº CASTELLANA-PZA. COLON,N22,Paseo de la Castellana 2,28046,4
189,66,Pº CASTELLANA-PZA. COLON,N24,Paseo de la Castellana 2,28046,4
192,530,GRAL.MTNEZ.CAMPOS-FORTUNY,5,Paseo del General Martínez Campos 51,28010,7
192,530,GRAL.MTNEZ.CAMPOS-FORTUNY,16,Paseo del General Martínez Campos 51,28010,7
192,530,GRAL.MTNEZ.CAMPOS-FORTUNY,61,Paseo del General Martínez Campos 51,28010,7
195,1896,ALONSO CANO-JOSE ABASCAL,5,Calle de Alonso Cano 18,28003,7
197,1900,ALONSO CANO-MARIA GUZMAN,5,Calle de Alonso Cano 76,28003,7
198,1902,ALONSO CANO-R.FDEZ.VILLAVERDE,5,Calle de Alonso Cano SN,28003,7
201,1909,JULIAN BESTEIRO-FORTUNATA Y JACINTA,5,Calle del General Varela 10,28020,6
206,33,PASEO CASTELLANA-ROSARIO PINO,5,Calle de Carlos Maurras 1,28046,5
206,33,PASEO CASTELLANA-ROSARIO PINO,27,Calle de Carlos Maurras 1,28046,5
206,33,PASEO CASTELLANA-ROSARIO PINO,147,Calle de Carlos Maurras 1,28046,5
206,33,PASEO CASTELLANA-ROSARIO PINO,N22,Calle de Carlos Maurras 1,28046,5
206,33,PASEO CASTELLANA-ROSARIO PINO,N24,Calle de Carlos Maurras 1,28046,5
208,1486,PASEO CASTELLANA-AGUSTIN DE FOXA,66,Calle de Agustín de Foxá 1,28046,5
208,1486,PASEO CASTELLANA-AGUSTIN DE FOXA,124,Calle de Agustín de Foxá 1,28046,5
208,1486,PASEO CASTELLANA-AGUSTIN DE FOXA,147,Calle de Agustín de Foxá 1,28046,5
208,1486,PASEO CASTELLANA-AGUSTIN DE FOXA,N24,Calle de Agustín de Foxá 1,28046,5
208,1486,PASEO CASTELLANA-AGUSTIN DE FOXA,SE704,Calle de Agustín de Foxá 1,28046,5
209,1487,Pº CASTELLANA-JOSE VASCONCELOS,66,Calle de la Castellana 244,28046,5
209,1487,Pº CASTELLANA-JOSE VASCONCELOS,67,Calle de la Castellana 244,28046,5
209,1487,Pº CASTELLANA-JOSE VASCONCELOS,124,Calle de la Castellana 244,28046,5
209,1487,Pº CASTELLANA-JOSE VASCONCELOS,134,Calle de la Castellana 244,28046,5
209,1487,Pº CASTELLANA-JOSE VASCONCELOS,135,Calle de la Castellana 244,28046,5
209,1487,Pº CASTELLANA-JOSE VASCONCELOS,147,Calle de la Castellana 244,28046,5
209,1487,Pº CASTELLANA-JOSE VASCONCELOS,173,Calle de la Castellana 244,28046,5
209,1487,Pº CASTELLANA-JOSE VASCONCELOS,174,Calle de la Castellana 244,28046,5
209,1487,Pº CASTELLANA-JOSE VASCONCELOS,175,Calle de la Castellana 244,28046,5
209,1487,Pº CASTELLANA-JOSE VASCONCELOS,176,Calle de la Castellana 244,28046,5
209,1487,Pº CASTELLANA-JOSE VASCONCELOS,178,Calle de la Castellana 244,28046,5
209,1487,Pº CASTELLANA-JOSE VASCONCELOS,N24,Calle de la Castellana 244,28046,5
209,1487,Pº CASTELLANA-JOSE VASCONCELOS,SE704,Calle de la Castellana 244,28046,5
2793,3917,EL TOBOSO-GASTERIA,119,Calle del Toboso 33,28019,11
2802,662,AV.POBLADOS-PARQUE EUGENIA MONTIJO,121,Avda de los Poblados SN,28044,11
2802,662,AV.POBLADOS-PARQUE EUGENIA MONTIJO,131,Avda de los Poblados SN,28044,11
2802,662,AV.POBLADOS-PARQUE EUGENIA MONTIJO,139,Avda de los Poblados SN,28044,11
2708,1112,PTO.BONAIGUA-AV.SAN DIEGO,103,Calle del Puerto de la Bonaigua 58,28018,13
2708,1112,PTO.BONAIGUA-AV.SAN DIEGO,111,Calle del Puerto de la Bonaigua 58,28018,13
2708,1112,PTO.BONAIGUA-AV.SAN DIEGO,144,Calle del Puerto de la Bonaigua 58,28018,13
2708,1112,PTO.BONAIGUA-AV.SAN DIEGO,N11,Calle del Puerto de la Bonaigua 58,28018,13
2718,2932,RONDA SUR-STA.RAFAELA,102,Ronda  Sur SN,28053,13
2718,2932,RONDA SUR-STA.RAFAELA,111,Ronda  Sur SN,28053,13
2722,1298,AV.HISPANIDAD-PINOS DE OSUNA,115,Ctra de Servicio Avenida de América y de la Hispanidad SN,28042,21
2726,3107,JOSE Mª PEREDA-CARLOS HDEZ,113,Calle de José María Pereda 38,28017,15
2641,2999,EZEQUIEL SOLANA-ARRIAGA,109,Calle de Ezequiel Solana 117,28017,15
2649,3012,JULIAN CAMARILLO-MIGUEL YUSTE,105,Calle de Julián Camarillo 32,28037,20
2654,4417,SUECIA-MARIA SEVILLA DIAGO,140,Calle de Suecia 92,28022,20
2654,4417,SUECIA-MARIA SEVILLA DIAGO,E2,Calle de Suecia 92,28022,20
2576,4659,AV.GENERAL-JEREZ DE LOS CABALLEROS,105,Avda  General 26,28042,21
2576,4659,AV.GENERAL-JEREZ DE LOS CABALLEROS,115,Avda  General 26,28042,21
2576,4659,AV.GENERAL-JEREZ DE LOS CABALLEROS,166,Avda  General 26,28042,21
2589,1082,AVDA. DAROCA,106,Avda de Daroca 93,28017,15
2589,1082,AVDA. DAROCA,N7,Avda de Daroca 93,28017,15
5683,3959,AV.DE LAS SUERTES-CAÑADA DEL SANTISIMO,145,Avda de Las Suertes 55,28051,18
5690,3965,AV.ENSANCHE VALLECAS-GRAN VIA SURESTE,142,Avda del Ensanche de Vallecas 120,28051,18
5690,3965,AV.ENSANCHE VALLECAS-GRAN VIA SURESTE,N9,Avda del Ensanche de Vallecas 120,28051,18
5692,3935,AV.GRAN VIA SURESTE-AV.ENSANCHE VALLECAS,142,Avda de la Gran Vía del Sureste 43,28051,18
5692,3935,AV.GRAN VIA SURESTE-AV.ENSANCHE VALLECAS,145,Avda de la Gran Vía del Sureste 43,28051,18
5692,3935,AV.GRAN VIA SURESTE-AV.ENSANCHE VALLECAS,N9,Avda de la Gran Vía del Sureste 43,28051,18
5127,5512,PASEO DEL MOLINO-EMBAJADORES,62,Paseo del Molino 19,28045,2
5127,5512,PASEO DEL MOLINO-EMBAJADORES,148,Paseo del Molino 19,28045,2
5127,5512,PASEO DEL MOLINO-EMBAJADORES,156,Paseo del Molino 19,28045,2
5130,1,AVDA.VALDEMARIN-ALTAIR,161,Avda de Valdemarín 88,28023,9
5134,7,AV.VALDEMARIN-LA SALLE,161,Avda de Valdemarín 99,28023,9
5136,3463,AV.VALDEMARIN-CISNE,161,Avda de Valdemarín 71,28023,9
5364,3640,EDUARDO BARREIROS-ALERCE,76,Calle de Eduardo Barreiros 35,28041,12
5364,3640,EDUARDO BARREIROS-ALERCE,116,Calle de Eduardo Barreiros 35,28041,12
347,493,ALMAGRO-ZURBANO,7,Calle de Almagro 13,28010,7
55,188,GUZMAN EL BUENO-MELQUIADES ÁLVAREZ,2,Calle de Guzmán el Bueno 123,28003,7
55,188,GUZMAN EL BUENO-MELQUIADES ÁLVAREZ,12,Calle de Guzmán el Bueno 123,28003,7
1670,1853,MAR DE LAS ANTILLAS-ABARZUZA,107,Calle del Mar de las Antillas 25,28033,16
1670,1853,MAR DE LAS ANTILLAS-ABARZUZA,N2,Calle del Mar de las Antillas 25,28033,16
5184,611,BLAS CABRERA-CASUARINA,155,Calle del General Romero Basart 143,28044,10
5185,774,BLAS CABRERA-CASUARINA,155,Calle del General Romero Basart 143,28044,10
5186,627,CTRA.BARRIO DE LA FORTUNA-AV.AVIACION,155,Ctra del Barrio de la Fortuna 4,28054,10
5188,628,AVDA.DE LA PESETA-CTRA.BARRIO FORTUNA,155,Avda de la Peseta 15,28054,10
5189,720,AV.DE LA PESETA-CTRA.BARRIO LA FORTUNA,155,Avda de la Peseta 131,28054,10
5855,4130,CORREDERA BAJA DE SAN PABLO-ESCORIAL,2,Calle de la Corredera Baja de San Pablo 53,28004,1
5856,4131,PEZ-CORREDERA BAJA SAN PABLO,2,Calle del Pez 4,28004,1
5858,4133,NOVICIADO,2,Calle del Pez 42,28004,1
5859,4144,PLAZA DE SAN ILDEFONSO,2,Plaza de San Ildefonso 5,28004,1
5860,4143,PLAZA DEL RASTRILLO-SAN ANDRÉS,2,Plaza de Juan Pujol 1,28004,1
5861,4145,BARCO-PUEBLA,2,Calle del Barco 23,28004,1
5862,4142,NOVICIADO-SAN BERNARDO,2,Calle de Noviciado 1,28015,1
5863,4134,REYES,2,Calle de los Reyes 5,28015,1
5864,4135,AMANIEL-SAN VICENTE FERRER,2,Calle de Amaniel 20,28015,1
5865,4141,TRAVESIA CONDE DUQUE-AMANIEL,2,Trva del Conde Duque 1,28015,1
5866,4140,CONDE DUQUE-CENTRO CULTURAL,2,Calle del Conde Duque 9,28015,1
5867,4136,AMANIEL-CONDE DUQUE,2,Calle de Amaniel 38,28015,1
5868,4139,CONDE DUQUE-AMANIEL,2,Calle del Conde Duque 38,28015,1
5869,4138,SANTA CRUZ DE MARCENADO-MARTIRES ALCALA,2,Calle de Santa Cruz de Marcenado 29,28015,1
5870,4137,SERRANO JOVER-PRINCESA,2,Calle de Serrano Jover 1,28015,1
5870,4137,SERRANO JOVER-PRINCESA,C03,Calle de Serrano Jover 1,28015,1
5871,289,ALBERTO AGUILERA-PRINCESA,C03,Calle de Alberto Aguilera 39,28015,1
5872,4096,GRAN VIA-MONTERA,2,Calle  Gran Vía 25,28013,1
3472,3571,NURIA-LA MASO,133,Calle de Nuria 50,28034,8
3472,3571,NURIA-LA MASO,N23,Calle de Nuria 50,28034,8
3489,3456,DARIO APARICIO Nº35,161,Calle de Darío Aparicio 30,28023,9
3496,1061,Cº VIEJO DE VICALVARO-PZA.ALOSNO,100,Cmno  Viejo de Vicálvaro SN,28032,19
3836,4958,BATEL-BALANDRO,114,Calle del Batel 7,28042,21
3842,4916,PARTENON-GTA.HAMBURGO,112,Avda del Partenón 20,28042,21
5768,3906,PLAZA ELIPTICA - INTERCAMBIADOR,155,Calle a Vía Lusitana 2,28025,11
5768,3906,PLAZA ELIPTICA - INTERCAMBIADOR,SE702,Calle a Vía Lusitana 2,28025,11
2151,3506,ALCALA-CRONOS,77,Calle de Alcalá 534,28037,20
2156,3398,ALCALA Nº 712,77,Calle de Alcalá 712,28022,20
2156,3398,ALCALA Nº 712,N5,Calle de Alcalá 712,28022,20
2165,3533,ALCALA-CANILLEJAS,77,Calle de Alcalá 267,28022,20
2165,3533,ALCALA-CANILLEJAS,165,Calle de Alcalá 267,28022,20
2165,3533,ALCALA-CANILLEJAS,N5,Calle de Alcalá 267,28022,20
2180,4624,GRAN AVENIDA-Cº VIEJO VILLAVERDE,78,Calle  Gran Avenida 10,28041,12
2180,4624,GRAN AVENIDA-Cº VIEJO VILLAVERDE,81,Calle  Gran Avenida 10,28041,12
2180,4624,GRAN AVENIDA-Cº VIEJO VILLAVERDE,116,Calle  Gran Avenida 10,28041,12
2180,4624,GRAN AVENIDA-Cº VIEJO VILLAVERDE,N15,Calle  Gran Avenida 10,28041,12
2188,2840,MOREJA-SALVADOR MARTINEZ,78,Calle de Moreja SN,28041,12
2188,2840,MOREJA-SALVADOR MARTINEZ,116,Calle de Moreja SN,28041,12
2195,2825,UNIDAD-RAFAELA YBARRA,78,Calle de la Unidad 1,28041,12
2195,2825,UNIDAD-RAFAELA YBARRA,81,Calle de la Unidad 1,28041,12
2195,2825,UNIDAD-RAFAELA YBARRA,116,Calle de la Unidad 1,28041,12
2598,4548,Pº ARTILLEROS-PZA.VICALVARADA,100,Plaza de la Vicalvarada 1,28032,19
2598,4548,Pº ARTILLEROS-PZA.VICALVARADA,106,Plaza de la Vicalvarada 1,28032,19
2598,4548,Pº ARTILLEROS-PZA.VICALVARADA,N7,Plaza de la Vicalvarada 1,28032,19
2503,3509,AV.QUINTA-CALLE DIEZ,77,Avda  Quinta 16,28022,20
2503,3509,AV.QUINTA-CALLE DIEZ,N5,Avda  Quinta 16,28022,20
2507,2934,RONDA SUR-AV.GLORIETAS,102,Ronda  Sur SN,28053,13
2507,2934,RONDA SUR-AV.GLORIETAS,103,Ronda  Sur SN,28053,13
2507,2934,RONDA SUR-AV.GLORIETAS,N11,Ronda  Sur SN,28053,13
2515,2927,AV.ENTREVIAS-MEJORANA,102,Calle de Mejorana SN,28053,13
2515,2927,AV.ENTREVIAS-MEJORANA,N11,Calle de Mejorana SN,28053,13
2455,1054,FTE.CARRANTONA-HACIENDA PAVONES,100,Calle de la Fuente Carrantona SN,28030,14
2455,1054,FTE.CARRANTONA-HACIENDA PAVONES,140,Calle de la Fuente Carrantona SN,28030,14
2362,3432,ARROYO POZUELO-ANIS,160,Calle del Anís 8,28023,9
2362,3432,ARROYO POZUELO-ANIS,N28,Calle del Anís 8,28023,9
39,423,VELAZQUEZ-VILLANUEVA,1,Calle de Velázquez 6,28001,4
39,423,VELAZQUEZ-VILLANUEVA,9,Calle de Velázquez 6,28001,4
39,423,VELAZQUEZ-VILLANUEVA,19,Calle de Velázquez 6,28001,4
39,423,VELAZQUEZ-VILLANUEVA,51,Calle de Velázquez 6,28001,4
39,423,VELAZQUEZ-VILLANUEVA,74,Calle de Velázquez 6,28001,4
40,424,VELAZQUEZ-GOYA,1,Calle de Velázquez 30,28001,4
40,424,VELAZQUEZ-GOYA,9,Calle de Velázquez 30,28001,4
40,424,VELAZQUEZ-GOYA,19,Calle de Velázquez 30,28001,4
40,424,VELAZQUEZ-GOYA,51,Calle de Velázquez 30,28001,4
40,424,VELAZQUEZ-GOYA,74,Calle de Velázquez 30,28001,4
40,424,VELAZQUEZ-GOYA,N4,Calle de Velázquez 30,28001,4
42,426,VELAZQUEZ-JOSE ORTEGA Y GASSET,1,Calle de Velázquez 80,28001,4
42,426,VELAZQUEZ-JOSE ORTEGA Y GASSET,9,Calle de Velázquez 80,28001,4
42,426,VELAZQUEZ-JOSE ORTEGA Y GASSET,19,Calle de Velázquez 80,28001,4
42,426,VELAZQUEZ-JOSE ORTEGA Y GASSET,51,Calle de Velázquez 80,28001,4
42,426,VELAZQUEZ-JOSE ORTEGA Y GASSET,74,Calle de Velázquez 80,28001,4
42,426,VELAZQUEZ-JOSE ORTEGA Y GASSET,N4,Calle de Velázquez 80,28001,4
43,731,J.ORTEGA Y GASSET-PZA.MQUES.SALAMANCA,1,Calle de José Ortega y Gasset 36,28006,4
43,731,J.ORTEGA Y GASSET-PZA.MQUES.SALAMANCA,74,Calle de José Ortega y Gasset 36,28006,4
5665,3918,CTRA.COLMENAR-BADALONA,175,Ctra  M-607 Colmenar Viejo 8900,28034,8
5665,3918,CTRA.COLMENAR-BADALONA,178,Ctra  M-607 Colmenar Viejo 8900,28034,8
5313,4124,COBOS DE SEGOVIA-PASEO MELANCOLICOS,62,Calle de Cobos de Segovia 2,28005,2
5530,3824,VENTISQUERO CONDESA-COLLADO TIROBARRA,49,Avda del Ventisquero de la Condesa 43,28035,8
5191,719,AV.DE LA PESETA-VALLE DEL BOI,155,Avda de la Peseta SN,28054,11
5407,3152,LEIZA-GUETARIA,60,Calle de Leiza SN,28041,12
5408,3154,GUETARIA-REGIL,60,Calle de Guetaria SN,28041,12
6167,5798,SAN AQUILINO-SAN BENITO,177,Calle de San Aquilino 6,28029,6
6165,5822,DR.ESQUERDO-O DONNELL,2,Calle del Doctor Esquerdo 57,28007,3
6165,5822,DR.ESQUERDO-O DONNELL,30,Calle del Doctor Esquerdo 57,28007,3
6165,5822,DR.ESQUERDO-O DONNELL,56,Calle del Doctor Esquerdo 57,28007,3
6165,5822,DR.ESQUERDO-O DONNELL,143,Calle del Doctor Esquerdo 57,28007,3
6165,5822,DR.ESQUERDO-O DONNELL,156,Calle del Doctor Esquerdo 57,28007,3
6165,5822,DR.ESQUERDO-O DONNELL,NC2,Calle del Doctor Esquerdo 57,28007,3
5414,3677,YECORA-NANCLARES DE OCA,77,Calle de Yécora 21,28022,20
5414,3677,YECORA-NANCLARES DE OCA,88,Calle de Yécora 21,28022,20
5414,3677,YECORA-NANCLARES DE OCA,167,Calle de Yécora 21,28022,20
5416,3676,YECORA-NANCLARES DE OCA,77,Calle de Yécora 21,28022,20
5416,3676,YECORA-NANCLARES DE OCA,167,Calle de Yécora 21,28022,20
5323,3626,AVDA. MONASTERIO DEL ESCORIAL,134,Avda de Monasterio de El Escorial 45,28049,8
5323,3626,AVDA. MONASTERIO DEL ESCORIAL,170,Avda de Monasterio de El Escorial 45,28049,8
5323,3626,AVDA. MONASTERIO DEL ESCORIAL,178,Avda de Monasterio de El Escorial 45,28049,8
5323,3626,AVDA. MONASTERIO DEL ESCORIAL,N23,Avda de Monasterio de El Escorial 45,28049,8
5324,3627,AVDA. MONASTERIO DEL ESCORIAL,134,Avda de Monasterio de El Escorial 26,28049,8
5324,3627,AVDA. MONASTERIO DEL ESCORIAL,170,Avda de Monasterio de El Escorial 26,28049,8
5324,3627,AVDA. MONASTERIO DEL ESCORIAL,178,Avda de Monasterio de El Escorial 26,28049,8
5325,2864,MONASTERIO SILOS-MONASTERIO HUELGAS,134,Avda de Monasterio de Silos 23,28049,8
5325,2864,MONASTERIO SILOS-MONASTERIO HUELGAS,170,Avda de Monasterio de Silos 23,28049,8
5325,2864,MONASTERIO SILOS-MONASTERIO HUELGAS,178,Avda de Monasterio de Silos 23,28049,8
5325,2864,MONASTERIO SILOS-MONASTERIO HUELGAS,N23,Avda de Monasterio de Silos 23,28049,8
5327,2970,MONASTERIO SILOS-AV.MONTECARMELO,134,Avda de Monasterio de Silos 47,28049,8
5327,2970,MONASTERIO SILOS-AV.MONTECARMELO,170,Avda de Monasterio de Silos 47,28049,8
5327,2970,MONASTERIO SILOS-AV.MONTECARMELO,178,Avda de Monasterio de Silos 47,28049,8
5327,2970,MONASTERIO SILOS-AV.MONTECARMELO,N23,Avda de Monasterio de Silos 47,28049,8
157,1210,AVDA. CANILLEJAS A VICALVARO,4,Avda de Canillejas a Vicálvaro 98,28032,20
157,1210,AVDA. CANILLEJAS A VICALVARO,106,Avda de Canillejas a Vicálvaro 98,28032,20
157,1210,AVDA. CANILLEJAS A VICALVARO,159,Avda de Canillejas a Vicálvaro 98,28032,20
3716,4612,AVDA. CANILLEJAS A VICALVARO,4,Avda de Canillejas a Vicálvaro 102,28032,19
3716,4612,AVDA. CANILLEJAS A VICALVARO,106,Avda de Canillejas a Vicálvaro 102,28032,19
3716,4612,AVDA. CANILLEJAS A VICALVARO,159,Avda de Canillejas a Vicálvaro 102,28032,19
5920,4197,AVDA.CANILLEJAS A VICALVARO-AQUITANIA,4,Avda de Canillejas a Vicálvaro 84,28032,20
5920,4197,AVDA.CANILLEJAS A VICALVARO-AQUITANIA,N6,Avda de Canillejas a Vicálvaro 84,28032,20
5917,4196,AVDA.CANILLEJAS A VICALVARO-RUSIA,4,Avda de Canillejas a Vicálvaro 151,28022,20
5786,4025,CRUZ-PZA.BENAVENTE,2,Calle de la Cruz 37,28012,1
5786,4025,CRUZ-PZA.BENAVENTE,M1,Calle de la Cruz 37,28012,1
5786,4025,CRUZ-PZA.BENAVENTE,M3,Calle de la Cruz 37,28012,1
5787,4056,PZA.MATUTE-ATOCHA,2,Plaza de Matute 9,28012,1
5787,4056,PZA.MATUTE-ATOCHA,M1,Plaza de Matute 9,28012,1
5787,4056,PZA.MATUTE-ATOCHA,M3,Plaza de Matute 9,28012,1
5563,3741,EMBAJADORES-PQUE.LINEAL MANZANARES,T32,Calle de los Embajadores 322,28053,13
5121,5115,MINERVA-CALIZA,71,Calle de Minerva 79,28032,19
5121,5115,MINERVA-CALIZA,100,Calle de Minerva 79,28032,19
5121,5115,MINERVA-CALIZA,E3,Calle de Minerva 79,28032,19
5121,5115,MINERVA-CALIZA,N7,Calle de Minerva 79,28032,19
5123,5489,AVDA. DE LAS COMUNIDADES,71,Avda de las Comunidades 5,28032,19
5124,5490,CORDEL DE PAVONES-LOS PINILLAS,71,Calle de Cordel de Pavones 34,28032,19
5125,5491,CORDEL DE PAVONES-LOS JUGLARES,71,Calle de Cordel de Pavones 12,28032,19
5126,5116,MINERVA-MOLINO VIEJO,100,Calle de Minerva 91,28032,19
5126,5116,MINERVA-MOLINO VIEJO,E3,Calle de Minerva 91,28032,19
5126,5116,MINERVA-MOLINO VIEJO,N7,Calle de Minerva 91,28032,19
3252,394,SILVANO-COL.VIRGEN DE LA ESPERANZA,120,Calle de Silvano 63,28043,16
3252,394,SILVANO-COL.VIRGEN DE LA ESPERANZA,122,Calle de Silvano 63,28043,16
5660,3880,VILLAVERDE CRUCE,18,Calle de Santa Petronila 9,28021,17
5660,3880,VILLAVERDE CRUCE,23,Calle de Santa Petronila 9,28021,17
5660,3880,VILLAVERDE CRUCE,116,Calle de Santa Petronila 9,28021,17
5661,3878,ANOETA-ARECHAVALETA,18,Calle de Anoeta 21,28041,17
5661,3878,ANOETA-ARECHAVALETA,86,Calle de Anoeta 21,28041,17
5661,3878,ANOETA-ARECHAVALETA,116,Calle de Anoeta 21,28041,17
5661,3878,ANOETA-ARECHAVALETA,N14,Calle de Anoeta 21,28041,17
772,1143,BOHEMIOS-LA DEL MANOJO DE ROSAS,18,Calle de Bohemios 16,28041,17
772,1143,BOHEMIOS-LA DEL MANOJO DE ROSAS,86,Calle de Bohemios 16,28041,17
772,1143,BOHEMIOS-LA DEL MANOJO DE ROSAS,N14,Calle de Bohemios 16,28041,17
3653,4481,TOLEDO-DR.VALLEJO NAJERA,18,Calle de Toledo 161,28005,2
3653,4481,TOLEDO-DR.VALLEJO NAJERA,23,Calle de Toledo 161,28005,2
3653,4481,TOLEDO-DR.VALLEJO NAJERA,35,Calle de Toledo 161,28005,2
2969,3289,ARZOBISPO MORCILLO-PARQUE NORTE,132,Calle del Arzobispo Morcillo 30,28029,8
2975,1675,AV.PABLO IGLESIAS-ALEJANDRO RGUEZ.,127,Avda de Pablo Iglesias 87,28039,9
2975,1675,AV.PABLO IGLESIAS-ALEJANDRO RGUEZ.,132,Avda de Pablo Iglesias 87,28039,9
2975,1675,AV.PABLO IGLESIAS-ALEJANDRO RGUEZ.,N21,Avda de Pablo Iglesias 87,28039,9
2583,2979,Pº ALAMEDA OSUNA-PQUE.CAPRICHO,105,Paseo de la Alameda de Osuna 48,28042,21
2592,263,NICOLAS SALMERON-CEMENTERIO CIVIL,106,Calle de Nicolás Salmerón 3,28017,15
3245,392,SILVANO-PLAZA DEL LICEO,120,Calle de Silvano 53,28043,16
3245,392,SILVANO-PLAZA DEL LICEO,122,Calle de Silvano 53,28043,16
3253,405,CAMPO NACIONES-GTA.JUAN DE BORBON,112,Avda de la Capital de España Madrid 2,28042,21
3253,405,CAMPO NACIONES-GTA.JUAN DE BORBON,122,Avda de la Capital de España Madrid 2,28042,21
3260,4914,AV.MACHUPICHU-PZA.MANUEL RODRIGO,112,Avda de Machupichu SN,28043,16
3260,4914,AV.MACHUPICHU-PZA.MANUEL RODRIGO,122,Avda de Machupichu SN,28043,16
3260,4914,AV.MACHUPICHU-PZA.MANUEL RODRIGO,153,Avda de Machupichu SN,28043,16
3272,2770,SILVANO-PZA.ANDRES JAUREGUI,73,Calle de Silvano 137,28043,16
3272,2770,SILVANO-PZA.ANDRES JAUREGUI,N3,Calle de Silvano 137,28043,16
3158,4340,JOAN MARAGALL-INST.NAC.ESTADISTICA,149,Calle de Rosario Pino 12,28020,6
1809,1038,AV.STA.EUGENIA Nº 29,58,Avda de Santa Eugenia 29,28031,18
1809,1038,AV.STA.EUGENIA Nº 29,63,Avda de Santa Eugenia 29,28031,18
1816,1037,ENRIQUE Gª ALVAREZ-SIERRA GORDA,58,Calle de Enrique García Álvarez 1,28031,18
1823,3663,CONGOSTO,54,Calle del Congosto SN,28031,18
1829,4341,EL BOSCO-HUMANES,63,Calle de El Bosco 22,28038,13
1829,4341,EL BOSCO-HUMANES,N9,Calle de El Bosco 22,28038,13
5544,3817,JOAQUIN TURINA-JACOBEO,34,Calle de Joaquín Turina 47,28044,10
5545,3818,JOAQUIN TURINA-JACOBEO,34,Calle de Joaquín Turina 47,28054,10
91,2163,SAINZ DE BARANDA-DR.ESQUERDO,15,Calle del Alcalde Sáinz de Baranda 65,28009,3
91,2163,SAINZ DE BARANDA-DR.ESQUERDO,215,Calle del Alcalde Sáinz de Baranda 65,28009,3
913,1789,ALCOCER-ESCORIAZA,18,Calle de Alcocer 1,28021,17
913,1789,ALCOCER-ESCORIAZA,22,Calle de Alcocer 1,28021,17
913,1789,ALCOCER-ESCORIAZA,116,Calle de Alcocer 1,28021,17
913,1789,ALCOCER-ESCORIAZA,130,Calle de Alcocer 1,28021,17
914,4884,AV.25 SEPTIEMBRE-PZA.ENSIDESA,104,Avda del Veinticinco de Septiembre SN,28027,20
5641,3989,VIA LUSITANA-PZA.COIMBRA,116,Calle  Vía Lusitana SN,28025,11
5642,3990,VIA LUSITANA-FARO,116,Calle  Vía Lusitana 56,28025,11
5642,3990,VIA LUSITANA-FARO,E1,Calle  Vía Lusitana 56,28025,11
5643,3991,VIA LUSITANA-FARO,116,Calle  Vía Lusitana SN,28025,11
5643,3991,VIA LUSITANA-FARO,E1,Calle  Vía Lusitana SN,28025,11
5644,3992,VIA LUSITANA-CARRERO JUAN RAMON,116,Calle  Vía Lusitana SN,28025,11
5645,3993,VIA LUSITANA-CARRERO JUAN RAMON,116,Calle  Vía Lusitana SN,28025,11
5646,3994,VIA LUSITANA-CONSEJERIA EMPLEO Y MUJER,116,Calle  Vía Lusitana 102,28025,11
5646,3994,VIA LUSITANA-CONSEJERIA EMPLEO Y MUJER,E1,Calle  Vía Lusitana 102,28025,11
5647,3995,VIA LUSITANA-CONSEJERIA EMPLEO Y MUJER,116,Calle de Vía Lusitana 23,28025,11
