,codigo_estacion,codigo_parada,nombre_parada,linea,direccion_parada,cp_parada,distrito_parada,longitud,latitud
1265,3349,3169,CONCEJAL FCO.J.MARTIN-VIÑEGRA,119,Calle del Concejal Francisco José Jiménez Martín SN,28047,10,-3.7388623297775,40.4014870496665
1266,3213,4279,POLITECNICO frente E.ESPECIAL VALLECAS,E,Calle  Provisional Politécnica de Vallecas Tres 3,28031,13,-3.63103524213527,40.3882372209646
1267,3214,4280,ESCUELA DE MAESTRIA INDUSTRIAL,E,Calle  Provisional Politécnica de Vallecas Uno 1,28031,13,-3.62948143965381,40.3872456632605
1268,3215,4702,ESCUELA INGENIERIA TECNICA-ARBOLEDA,E,Calle  Provisional Politécnica de Vallecas Uno 1,28031,13,-3.62768634635892,40.3881428001291
1269,3221,2119,CONDESA VENADITO-AGASTIA,11,Calle de la Condesa de Venadito 11,28027,15,-3.6511943224424,40.4459502781925
1270,3226,389,MOSCATELAR-MILAN,120,Calle del Moscatelar 24,28043,16,-3.64733909914007,40.4571250388485
1271,3226,389,MOSCATELAR-MILAN,122,Calle del Moscatelar 24,28043,16,-3.64733909914007,40.4571250388485
1272,3227,391,SILVANO-PZA.DEL LICEO,120,Calle de Silvano 53,28043,16,-3.64379050213177,40.4579015773839
1273,3227,391,SILVANO-PZA.DEL LICEO,122,Calle de Silvano 53,28043,16,-3.64379050213177,40.4579015773839
1274,3228,395,SILVANO-ALCORISA,120,Calle de Silvano 82,28043,16,-3.63925321693332,40.4620213005725
1275,3228,395,SILVANO-ALCORISA,122,Calle de Silvano 82,28043,16,-3.63925321693332,40.4620213005725
1276,3233,481,VALDETORRES DE JARAMA-LIBERACION,120,Calle de Valdetorres de Jarama 29,28033,16,-3.64319441999885,40.4704363878964
1277,3233,481,VALDETORRES DE JARAMA-LIBERACION,125,Calle de Valdetorres de Jarama 29,28033,16,-3.64319441999885,40.4704363878964
1278,3233,481,VALDETORRES DE JARAMA-LIBERACION,172,Calle de Valdetorres de Jarama 29,28033,16,-3.64319441999885,40.4704363878964
1279,3233,481,VALDETORRES DE JARAMA-LIBERACION,172SF,Calle de Valdetorres de Jarama 29,28033,16,-3.64319441999885,40.4704363878964
1280,3234,4931,AV.SAN LUIS-PZA.SANTOS HUMOSA,107,Avda de San Luis 14,28033,16,-3.64944932288993,40.4731672283755
1281,3234,4931,AV.SAN LUIS-PZA.SANTOS HUMOSA,125,Avda de San Luis 14,28033,16,-3.64944932288993,40.4731672283755
1282,3234,4931,AV.SAN LUIS-PZA.SANTOS HUMOSA,172,Avda de San Luis 14,28033,16,-3.64944932288993,40.4731672283755
1283,3234,4931,AV.SAN LUIS-PZA.SANTOS HUMOSA,172SF,Avda de San Luis 14,28033,16,-3.64944932288993,40.4731672283755
1284,3236,488,PZA.SANTOS DE LA HUMOSA,120,Plaza de los Santos de la Humosa SN,28033,16,-3.64942321676021,40.4729826909271
1285,3237,486,VALDETORRES DE JARAMA-ROGELIO MUÑOZ,120,Calle de Valdetorres de Jarama 2,28043,16,-3.64668543851004,40.4717007221186
1286,3237,486,VALDETORRES DE JARAMA-ROGELIO MUÑOZ,125,Calle de Valdetorres de Jarama 2,28043,16,-3.64668543851004,40.4717007221186
1287,3237,486,VALDETORRES DE JARAMA-ROGELIO MUÑOZ,172,Calle de Valdetorres de Jarama 2,28043,16,-3.64668543851004,40.4717007221186
1288,3237,486,VALDETORRES DE JARAMA-ROGELIO MUÑOZ,172SF,Calle de Valdetorres de Jarama 2,28043,16,-3.64668543851004,40.4717007221186
1289,3238,484,VALDETORRES DE JARAMA-ANGEL LUIS HERRAN,120,Calle de Valdetorres de Jarama 10,28043,16,-3.64508729414698,40.4710024323058
1290,3238,484,VALDETORRES DE JARAMA-ANGEL LUIS HERRAN,125,Calle de Valdetorres de Jarama 10,28043,16,-3.64508729414698,40.4710024323058
1291,3238,484,VALDETORRES DE JARAMA-ANGEL LUIS HERRAN,172,Calle de Valdetorres de Jarama 10,28043,16,-3.64508729414698,40.4710024323058
1292,3238,484,VALDETORRES DE JARAMA-ANGEL LUIS HERRAN,172SF,Calle de Valdetorres de Jarama 10,28043,16,-3.64508729414698,40.4710024323058
1293,3624,4448,SOFIA-MANCHESTER,38,Calle de Sofía 64,28022,20,-3.60154756867006,40.4299574760871
1294,3625,4445,JULIA GARCIA BOUTAN-SUECIA,38,Calle de Julia García Boután 37,28022,20,-3.60487490374649,40.4302554657717
1295,3626,4446,JULIA GARCIA BOUTAN-SUECIA,38,Calle de Julia García Boután 37,28022,20,-3.60498350326045,40.4305341791043
1296,3630,4393,ALBAIDA-AV.CANILLEJAS,38,Calle de Albaida 94,28037,20,-3.61269047031864,40.4340522417894
1297,3630,4393,ALBAIDA-AV.CANILLEJAS,153,Calle de Albaida 94,28037,20,-3.61269047031864,40.4340522417894
1298,3630,4393,ALBAIDA-AV.CANILLEJAS,165,Calle de Albaida 94,28037,20,-3.61269047031864,40.4340522417894
1299,3632,4391,ALBERIQUE-ALBAIDA,38,Calle de Alberique SN,28037,20,-3.61998026039236,40.4292746956308
1300,3634,4532,SAN ROMUALDO-ALCALA,105,Calle de San Romualdo SN,28037,20,-3.62313746627467,40.4416136447194
1301,3638,4459,GANDHI-LUIS RUIZ,109,Calle de Gandhi SN,28017,15,-3.63399705669656,40.424500602337
1302,3640,4430,LOPEZ ARANDA-ANTIOQUIA,146,Calle de López de Aranda SN,28027,20,-3.63567883687631,40.443793238646
1303,3641,4431,LOPEZ ARANDA-ANTIOQUIA,146,Calle de López de Aranda SN,28027,20,-3.63578614557288,40.44391877584891
1304,3642,4413,SUECIA-BUCAREST,38,Calle de Suecia 43,28022,20,-3.60425342345039,40.4266731071681
1305,3642,4413,SUECIA-BUCAREST,140,Calle de Suecia 43,28022,20,-3.60425342345039,40.4266731071681
1306,3642,4413,SUECIA-BUCAREST,N6,Calle de Suecia 43,28022,20,-3.60425342345039,40.4266731071681
1307,3644,4423,CANAL BOSFORO-AV.CANILLEJAS,140,Calle del Canal de Bósforo SN,28022,20,-3.61422711252267,40.4397558315618
1308,3505,2905,EMBAJADORES-BRONCE,62,Calle de Embajadores 42,28045,2,-3.69108329049185,40.3877909326337
1309,3505,2905,EMBAJADORES-BRONCE,148,Calle de Embajadores 42,28045,2,-3.69108329049185,40.3877909326337
1310,3505,2905,EMBAJADORES-BRONCE,156,Calle de Embajadores 42,28045,2,-3.69108329049185,40.3877909326337
1311,3505,2905,EMBAJADORES-BRONCE,N13,Calle de Embajadores 42,28045,2,-3.69108329049185,40.3877909326337
1312,3505,2905,EMBAJADORES-BRONCE,T32,Calle de Embajadores 42,28045,2,-3.69108329049185,40.3877909326337
1313,3508,3592,AV.POBLADOS-MELILOTO,36,Avda de los Poblados SN,28024,10,-3.76807526886496,40.3908464604907
1314,3508,3592,AV.POBLADOS-MELILOTO,H,Avda de los Poblados SN,28024,10,-3.76807526886496,40.3908464604907
1315,3510,3324,RAMON PEREZ DE AYALA Nº 60,141,Calle de Ramón Pérez de Ayala SN,28038,13,-3.65198814065245,40.4016888791957
1316,3513,3306,AV.PABLO NERUDA-CENICIENTA,136,Avda de Pablo Neruda 132,28018,13,-3.65713851665004,40.3817001289965
1317,3513,3306,AV.PABLO NERUDA-CENICIENTA,N11,Avda de Pablo Neruda 132,28018,13,-3.65713851665004,40.3817001289965
1318,3514,3308,AV.PABLO NERUDA-SANTOS INOCENTES,136,Avda de Pablo Neruda 136,28018,13,-3.65910835328833,40.3816799288174
1319,3514,3308,AV.PABLO NERUDA-SANTOS INOCENTES,N11,Avda de Pablo Neruda 136,28018,13,-3.65910835328833,40.3816799288174
1320,3516,3312,PTO.BALBARAN-NOVECENTO,136,Calle del Puerto de Balbarán SN,28018,13,-3.65607513396956,40.3766295214738
1321,3517,3313,EL GRADUADO-TRV.FELIPE DIEGO,136,Calle del Puerto de Balbarán 127,28018,13,-3.66000856157235,40.3783594508779
1322,3520,3206,PTO.CRUZ VERDE-PTO.SERRANO,62,Calle del Puerto de la Cruz Verde 21,28045,2,-3.68595615502199,40.3864430196764
1323,3522,3309,AV.PABLO NERUDA-SANTOS INOCENTES,136,Avda de Pablo Neruda 87,28018,13,-3.65905838326027,40.3813874171148
1324,3522,3309,AV.PABLO NERUDA-SANTOS INOCENTES,N11,Avda de Pablo Neruda 87,28018,13,-3.65905838326027,40.3813874171148
1325,3529,4334,ALDEANUEVA DE LA VERA-AV.AVIACION,39,Calle de Aldeanueva de la Vera 37,28044,10,-3.77689150888757,40.3753280846049
1326,3533,2907,EMBAJADORES-AV.PLANETARIO,62,Calle de Embajadores 264,28045,2,-3.69004273591009,40.3865223503282
1327,3533,2907,EMBAJADORES-AV.PLANETARIO,T32,Calle de Embajadores 264,28045,2,-3.69004273591009,40.3865223503282
1328,1455,1493,SINESIO DELGADO-HOSPITAL CARLOS III,147,Calle de Sinesio Delgado 10,28029,6,-3.69763248163212,40.474553576854
1329,1457,1525,SINESIO DELGADO-Pº CASTELLANA,147,Calle de Sinesio Delgado 1,28029,6,-3.68792195705678,40.4742828591751
1330,1458,1526,Pº CASTELLANA-LUIS ESTEBAN,67,Paseo de la Castellana 243,28046,6,-3.6879519612451,40.4730664716478
1331,1458,1526,Pº CASTELLANA-LUIS ESTEBAN,124,Paseo de la Castellana 243,28046,6,-3.6879519612451,40.4730664716478
1332,1458,1526,Pº CASTELLANA-LUIS ESTEBAN,134,Paseo de la Castellana 243,28046,6,-3.6879519612451,40.4730664716478
1333,1458,1526,Pº CASTELLANA-LUIS ESTEBAN,135,Paseo de la Castellana 243,28046,6,-3.6879519612451,40.4730664716478
1334,1458,1526,Pº CASTELLANA-LUIS ESTEBAN,147,Paseo de la Castellana 243,28046,6,-3.6879519612451,40.4730664716478
1335,1458,1526,Pº CASTELLANA-LUIS ESTEBAN,173,Paseo de la Castellana 243,28046,6,-3.6879519612451,40.4730664716478
1336,1458,1526,Pº CASTELLANA-LUIS ESTEBAN,175,Paseo de la Castellana 243,28046,6,-3.6879519612451,40.4730664716478
1337,1458,1526,Pº CASTELLANA-LUIS ESTEBAN,176,Paseo de la Castellana 243,28046,6,-3.6879519612451,40.4730664716478
1338,1458,1526,Pº CASTELLANA-LUIS ESTEBAN,178,Paseo de la Castellana 243,28046,6,-3.6879519612451,40.4730664716478
1339,1459,1527,Pº CASTELLANA-GRAL.ARANDA,67,Paseo de la Castellana 221,28046,6,-3.6884989532728,40.4709956637057
1340,1459,1527,Pº CASTELLANA-GRAL.ARANDA,124,Paseo de la Castellana 221,28046,6,-3.6884989532728,40.4709956637057
1341,1459,1527,Pº CASTELLANA-GRAL.ARANDA,134,Paseo de la Castellana 221,28046,6,-3.6884989532728,40.4709956637057
1342,1459,1527,Pº CASTELLANA-GRAL.ARANDA,135,Paseo de la Castellana 221,28046,6,-3.6884989532728,40.4709956637057
1343,1459,1527,Pº CASTELLANA-GRAL.ARANDA,147,Paseo de la Castellana 221,28046,6,-3.6884989532728,40.4709956637057
1344,1459,1527,Pº CASTELLANA-GRAL.ARANDA,173,Paseo de la Castellana 221,28046,6,-3.6884989532728,40.4709956637057
1345,1459,1527,Pº CASTELLANA-GRAL.ARANDA,175,Paseo de la Castellana 221,28046,6,-3.6884989532728,40.4709956637057
1346,1459,1527,Pº CASTELLANA-GRAL.ARANDA,176,Paseo de la Castellana 221,28046,6,-3.6884989532728,40.4709956637057
1347,1459,1527,Pº CASTELLANA-GRAL.ARANDA,178,Paseo de la Castellana 221,28046,6,-3.6884989532728,40.4709956637057
1348,1459,1527,Pº CASTELLANA-GRAL.ARANDA,N24,Paseo de la Castellana 221,28046,6,-3.6884989532728,40.4709956637057
1349,1461,1532,BRAVO MURILLO-AGUILEÑAS,49,Calle de Bravo Murillo 359,28020,6,-3.69305549976485,40.4653964317191
1350,1461,1532,BRAVO MURILLO-AGUILEÑAS,66,Calle de Bravo Murillo 359,28020,6,-3.69305549976485,40.4653964317191
1351,1461,1532,BRAVO MURILLO-AGUILEÑAS,124,Calle de Bravo Murillo 359,28020,6,-3.69305549976485,40.4653964317191
1352,1461,1532,BRAVO MURILLO-AGUILEÑAS,N22,Calle de Bravo Murillo 359,28020,6,-3.69305549976485,40.4653964317191
1353,1461,1532,BRAVO MURILLO-AGUILEÑAS,N23,Calle de Bravo Murillo 359,28020,6,-3.69305549976485,40.4653964317191
1354,1465,1570,BRAVO MURILLO-CAROLINAS,3,Calle de Bravo Murillo 151,28020,6,-3.70352686469163,40.4514189091433
1355,1465,1570,BRAVO MURILLO-CAROLINAS,64,Calle de Bravo Murillo 151,28020,6,-3.70352686469163,40.4514189091433
1356,1465,1570,BRAVO MURILLO-CAROLINAS,66,Calle de Bravo Murillo 151,28020,6,-3.70352686469163,40.4514189091433
1357,1465,1570,BRAVO MURILLO-CAROLINAS,124,Calle de Bravo Murillo 151,28020,6,-3.70352686469163,40.4514189091433
1358,1465,1570,BRAVO MURILLO-CAROLINAS,128,Calle de Bravo Murillo 151,28020,6,-3.70352686469163,40.4514189091433
1359,1468,1860,AVILA-BRAVO MURILLO,3,Calle de Ávila 2,28020,6,-3.70246788005825,40.4527856960632
1360,1468,1860,AVILA-BRAVO MURILLO,43,Calle de Ávila 2,28020,6,-3.70246788005825,40.4527856960632
1361,1472,455,AV.CONCHA ESPINA-SERRANO,43,Avda de Concha Espina SN,28002,5,-3.68088548935179,40.4515993144675
